user_uuid,question_code,question_text,question_number,category_id,category_name,option_id,option_select,option_code,option_text,block_number,created_at
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,9_17,"The kitchen CEO has the power: they choose the menu, set the vibe, control the spice level, and who complains about it.. Curious how your setup compares to others? You’re about to help build the stats.  Who cooks in your home most of the time?",,9,Family,,E,9_17_E,E. Carryout / Delivery,4,2025-08-10T18:18:50.562808
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,9_18,How’s the mess level in your house vs your room?,,9,Family,,A,9_18_A,"A. Our house is clean, but my room’s a mess",4,2025-08-01T18:18:50.562812
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,9_20,"Some people get paid for chores. Some get paid for grades. Some get… nothing. Allowance rules say a lot about how families see effort, trust, and money. Curious how your setup compares to others? You’re about to help build the stats.  Is your allowance based on anything?",,9,Family,,B,9_20_B,B. School performance,4,2025-08-26T18:18:50.562815
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,10_3,What’s stopping you from using AI more?,,10,Future,,C,10_3_C,C. I’m not allowed to use it,1,2025-08-05T18:18:50.562822
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,10_4,What is your plan with AI?,,10,Future,,OTHER,10_4_OTHER,Other,1,2025-08-05T18:18:50.562826
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,10_5,"If you chose to build it or use it, which role sounds most like you?",,10,Future,,B,10_5_B,"B. Analyzer (study data, patterns, trends, answers): Understand the data — data scientist, analyst, researcher",1,2025-08-30T18:18:50.562829
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,10_6,Should we stop AI?,,10,Future,,A,10_6_A,"A. Yes, stop it.",1,2025-08-07T18:18:50.562833
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,10_8,"If you could make good money without a degree, would you skip college? No one path fits all. But asking these questions early? That’s what smart people do.",,10,Future,,A,10_8_A,A  Yes.,2,2025-08-14T18:18:50.562837
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,10_9,Should you learn to weld and make $150k underwater?,,10,Future,,C,10_9_C,C.  Nope. I don’t like the idea of dark water or working in isolation.,2,2025-08-16T18:18:50.562841
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,10_10,Plumbing: one of the last jobs robots can’t do (yet). Would you?,,10,Future,,OTHER,10_10_OTHER,Other,2,2025-08-07T18:18:50.562845
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,10_11,Plenty of sunshine. Plenty of weeds. No robots in sight (yet). Jobs like hand-weeding are open. Would you take one?,,10,Future,,B,10_11_B,B  Maybe... before being homeless.,2,2025-08-11T18:18:50.562848
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,10_12,How much would you want to be paid per year to pull weeds?,,10,Future,,A,10_12_A,"A  $20,000–$30,000",2,2025-08-09T18:18:50.562852
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,10_13,"How much do you think workers like this (e.g., weeding by hand) are usually paid per year?",,10,Future,,C,10_13_C,"C.  Over $40,000",2,2025-08-03T18:18:50.562856
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,10_14,"Even before AI hit the job market, over half of young adults (18–29) were still living with their parents. If jobs stay flaky and rent keeps climbing, what’s your Plan B?",,10,Future,,B,10_14_B,B. Homeless,2,2025-08-01T18:18:50.562859
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,10_15,"When AI does the work, humans still need to eat. Should the government step in—or let it play out? Your ideas now could shape what happens next. This isn’t a quiz—it’s a fork in the road.",,10,Future,,B,10_15_B,B. Do nothing. That’s the trade-off in a capitalism system—freedom with fewer safety nets.,2,2025-08-08T18:18:50.562863
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,10_16,"Let’s say you got $1,000/month UBI, no strings attached. Would it be survival? Freedom? Strategy? What’s your real plan?",,10,Future,,C,10_16_C,C. Stay with my parents. Invest. Build toward something long-term.,2,2025-08-28T18:18:50.562870
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,10_17,"If AI is so powerful—like, powerful enough to take everyone’s job—why can’t it earn $100K a year for everyone?",,10,Future,,B,10_17_B,B  Maybe someday… but not if we don’t make it happen. “My World My Say” means we don’t just answer questions—we question the assumption. Here is my chance to make it happen.,2,2025-08-27T18:18:50.562874
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,10_19,"If AI can do most of the thinking, what do you think humans are here for?",,10,Future,,OTHER,10_19_OTHER,Other,2,2025-08-19T18:18:50.562878
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,11_1,Back-to-school isn’t just supplies and schedules. It’s a whole emotional climate change. What’s your first day of school vibe?,,11,School,,OTHER,11_1_OTHER,Other,1,2025-08-08T18:18:50.562881
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,11_2,What went through your head when you saw your class seating chart?,,11,School,,A,11_2_A,A. “Please no group work.”,1,2025-08-02T18:18:50.562885
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,11_3,How different do you feel compared to last school year?,,11,School,,A,11_3_A,"A. Encore, please.",1,2025-08-17T18:18:50.562888
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,11_4,What was your school vibe last year?,,11,School,,A,11_4_A,A. I actually liked it—learned a lot and felt kinda proud.,1,2025-08-26T18:18:50.562892
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,11_6,What stresses you the most?,,11,School,,C,11_6_C,Group projects,1,2025-08-21T18:18:50.562895
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,11_8,"If you had to choose a vibe: cozy, chaotic, chill, or clever?",,11,School,,C,11_8_C,"C. Chaotic, because why not cause a little drama?",2,2025-08-26T18:18:50.562899
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,11_9,Where do you feel most like yourself in school?,,11,School,,B,11_9_B,"B. In the gym, on the field, or anywhere I get to move—sports, dance, martial arts, whatever.",2,2025-08-02T18:18:50.562903
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,11_10,What’s your usual hallway energy?,,11,School,,D,11_10_D,D. Just trying not to crash into anyone emotionally or physically.,2,2025-08-12T18:18:50.562907
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,11_11,"For some, lunch's the best part of the day. For others, it’s like surviving a social obstacle course. How does lunchtime usually feel for you?",,11,School,,OTHER,11_11_OTHER,Other,2,2025-08-25T18:18:50.562910
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,11_12,When the teacher asks a question and no one answers…,,11,School,,A,11_12_A,A. I raise my hand.  Silence makes me itch.,3,2025-08-28T18:18:50.562914
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,11_13,"If a teacher calls on you and you don’t know the answer, what do you do?",,11,School,,E,11_13_E,E. Tell the teacher that was a dumb question anyway.,3,2025-08-15T18:18:50.562918
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,11_14,"If you give the wrong answer in class, what do you do next?",,11,School,,A,11_14_A,"A. Blush, shrink, and hope no one remembers.",3,2025-08-25T18:18:50.562921
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,11_15,You said something in class or in a group… and everyone just ignored it. What’s your first thought?,,11,School,,C,11_15_C,C. I guess no one respects me.,3,2025-08-10T18:18:50.562925
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,11_16,How do you feel turning in something early?,,11,School,,OTHER,11_16_OTHER,Other,3,2025-08-23T18:18:50.562929
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,11_17,When a group project falls apart but you did your part…,,11,School,,B,11_17_B,B. I fix it all by myself.  No drama.  Just results.,3,2025-08-10T18:18:50.562933
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,11_19,What do you wish your teacher understood about you?,,11,School,,OTHER,11_19_OTHER,Others,4,2025-08-02T18:18:50.562936
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,12_1,Which video games do you play the most?,,12,Fun_Stuff,,D,12_1_D,"D. Sports/racing games (Rocket League, EA FC/FIFA, Mario Kart)",1,2025-08-28T18:18:50.562939
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,12_2,Who do you play games with the most?,,12,Fun_Stuff,,B,12_2_B,B. With friends (online or in person),1,2025-08-23T18:18:50.562942
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,12_4,When do you usually play video games?,,12,Fun_Stuff,,A,12_4_A,A. After school or work,1,2025-08-20T18:18:50.562944
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,12_5,"If this were your last meal, what would you choose for your main course?",,12,Fun_Stuff,,G,12_5_G,G. Vegetarian,2,2025-08-28T18:18:50.562947
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,12_6,"If this were your last meal, what would you choose for your drink?",,12,Fun_Stuff,,A,12_6_A,A. Coffeee,2,2025-08-20T18:18:50.562950
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,13_1,What do you do when you feel a fart coming during class?,,13,Chaos,,E,13_1_E,E. Announce a gas leak and demand evacuation. Drama solves everything.,1,2025-08-25T18:18:50.562953
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,13_2,What’s the worst time for your stomach to make a weird noise?,,13,Chaos,,A,13_2_A,A. During a silent test,1,2025-07-31T18:18:50.562956
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,13_3,What’s the worst time to sneeze?,,13,Chaos,,OTHER,13_3_OTHER,Other,1,2025-08-24T18:18:50.562959
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,13_4,Which day is the worst to wake up with a giant pimple?,,13,Chaos,,B,13_4_B,B. Your birthday party,1,2025-08-11T18:18:50.562961
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,13_5,What do you do when you wave back—and realize it wasn’t for you?,,13,Chaos,,OTHER,13_5_OTHER,Other,2,2025-08-09T18:18:50.562967
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,13_6,What’s the dumbest reason your friend group has ever argued?,,13,Chaos,,A,13_6_A,A. Someone said pineapple belongs on pizza,2,2025-08-15T18:18:50.562970
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,13_7,"If your group had a TV show, what’s the first episode called?",,13,Chaos,,D,13_7_D,D. “This Is Why We Can’t Have Sleepovers”,2,2025-08-05T18:18:50.562973
bfd9d2f2-e4d4-42d4-b5d1-d5ca0faa279c,13_8,What’s the snack rule at your sleepovers?,,13,Chaos,,C,13_8_C,C. No loud chips during sad movie scenes,2,2025-08-30T18:18:50.562976
851f2107-8297-461a-aa1a-9094807906fe,1_1,"“Status: undefined, but not unloved.” Not all love lives are loud. Some are still forming, healing, daydreaming, or blooming when no one’s watching. What’s yours trying to say right now?  If your love life had a status update, what would it say?",,1,Love,,C,1_1_C,C. Connected. Kinda laggy. But we’re updating.,1,2025-08-28T18:18:50.563037
851f2107-8297-461a-aa1a-9094807906fe,1_2,What kind of love do you believe in?,,1,Love,,B,1_2_B,B. Slow and real.,2,2025-08-01T18:18:50.563041
851f2107-8297-461a-aa1a-9094807906fe,1_22,"Some love stories end with closure. Others end with… screenshots. Either way, if you can laugh now, it means you’ve made it somewhere new.  What’s a moment from a past relationship you laugh about now?",,1,Love,,OTHER,1_22_OTHER,Something else that makes you laugh now:,4,2025-08-04T18:18:50.563044
851f2107-8297-461a-aa1a-9094807906fe,1_24,"Your love life isn’t broken. It’s just in beta. Honest status updates are the start of real growth—and great stories. 💘 If your love life had a status update, what would it say?",,1,Love,,A,1_24_A,A. Ghosted but glowing.,5,2025-08-19T18:18:50.563048
851f2107-8297-461a-aa1a-9094807906fe,2_1,"What was your friend vibe this summer? Friendship status: IRL, URL, or MIA?",,2,Friends,,D,2_1_D,D. Had one real friend. That's the one that mattered.,1,2025-08-12T18:18:50.563051
851f2107-8297-461a-aa1a-9094807906fe,2_8,What do you do when a friend hurts your feelings?,,2,Friends,,A,2_8_A,A. I shut down or pull away—hoping it’ll pass or they’ll notice.,1,2025-08-06T18:18:50.563054
851f2107-8297-461a-aa1a-9094807906fe,2_17,What do you wish your friends understood about you?,,2,Friends,,C,2_17_C,C. I don’t always agree—I just avoid drama.,1,2025-08-22T18:18:50.563056
851f2107-8297-461a-aa1a-9094807906fe,2_18,When a friend chose someone else over you,,2,Friends,,D,2_18_D,D. Went solo. Still iconic.,1,2025-08-11T18:18:50.563059
851f2107-8297-461a-aa1a-9094807906fe,2_19,Sometimes fitting in costs more than it’s worth.  Have you ever gone along with something that didn’t feel right to you—just to fit in?,,2,Friends,,B,2_19_B,"B. I didn’t want to, but saying “no” felt harder.",4,2025-08-03T18:18:50.563062
851f2107-8297-461a-aa1a-9094807906fe,2_20,What do you do when you don’t want to go along with what your friends are doing?,,2,Friends,,B,2_20_B,B. I just say it—I’d rather be real than carry it.,4,2025-08-09T18:18:50.563065
851f2107-8297-461a-aa1a-9094807906fe,2_21,What do you do when you feel like you’re always the second choice?,,2,Friends,,C,2_21_C,"C. I joke like “lol, classic me—Plan B again!” but yeah, it stings.",4,2025-08-02T18:18:50.563068
851f2107-8297-461a-aa1a-9094807906fe,2_22,"What do you do when a friend is pulling away, but you’re not sure why?",,2,Friends,,D,2_22_D,D. I ghost them first—beats getting dropped.,4,2025-08-28T18:18:50.563071
851f2107-8297-461a-aa1a-9094807906fe,2_25,It stings to be left out. But picking a guest list isn’t easy either. Sometimes it’s not personal—it’s just hard.  How do you handle it when you’re the host?,,2,Friends,,OTHER,2_25_OTHER,Other,5,2025-08-27T18:18:50.563073
851f2107-8297-461a-aa1a-9094807906fe,2_26,How do you handle it when someone feels hurt because you didn’t include them?,,2,Friends,,E,2_26_E,E. I don’t think it’s my job to manage their feelings.,5,2025-08-26T18:18:50.563076
851f2107-8297-461a-aa1a-9094807906fe,3_1,How much time do you usually spend online each day (outside of schoolwork)?,,3,Online_Life,,B,3_1_B,B. 1–3 hours,1,2025-07-31T18:18:50.563079
851f2107-8297-461a-aa1a-9094807906fe,3_3,Do you think online friendships are “real friendships”?,,3,Online_Life,,A,3_3_A,"A. Yes, they’re just as real",1,2025-08-21T18:18:50.563082
851f2107-8297-461a-aa1a-9094807906fe,3_6,"Pew Research Center (April 2025) reported: Teens acknowledge both positives and negatives: 74% say it’s enhanced friendships; 63% say it’s sparked creativity—but 39% feel overwhelmed by drama, and 31% pressured to post .  How does social media affect your mood? Then see others.",,3,Online_Life,,B,3_6_B,"B. Depends—some posts lift me up, others drain me.",2,2025-08-13T18:18:50.563085
851f2107-8297-461a-aa1a-9094807906fe,3_9,How do you feel right before you post something?,,3,Online_Life,,C,3_9_C,C. Instant regret. Why’d I even post that?,2,2025-08-23T18:18:50.563088
851f2107-8297-461a-aa1a-9094807906fe,3_10,What do you do after you post something?,,3,Online_Life,,B,3_10_B,"B. Say I don’t care, then secretly care",2,2025-08-13T18:18:50.563091
851f2107-8297-461a-aa1a-9094807906fe,3_12,"When a post gets a lot of love, what do you think about next?",,3,Online_Life,,C,3_12_C,"C. I enjoy it, then move on",2,2025-08-12T18:18:50.563094
851f2107-8297-461a-aa1a-9094807906fe,3_13,How real are your posts compared to your real life?,,3,Online_Life,,B,3_13_B,"B. I post the highs, hide the lows.",2,2025-08-10T18:18:50.563097
851f2107-8297-461a-aa1a-9094807906fe,3_7,What’s your main reason for posting anything?,,3,Online_Life,,D,3_7_D,D. Caught the mirror on a good day.,3,2025-08-12T18:18:50.563099
851f2107-8297-461a-aa1a-9094807906fe,3_14,Has social media ever made you feel punished for being real?,,3,Online_Life,,C,3_14_C,Never.,3,2025-08-10T18:18:50.563102
851f2107-8297-461a-aa1a-9094807906fe,3_11,How do you feel when people leave kind comments on your post?,,3,Online_Life,,A,3_11_A,A. Day = made,4,2025-08-21T18:18:50.563106
851f2107-8297-461a-aa1a-9094807906fe,3_17,If your post didn’t get any likes... what’s your first thought?,,3,Online_Life,,A,3_17_A,A. No vibe received,4,2025-08-27T18:18:50.563108
851f2107-8297-461a-aa1a-9094807906fe,3_18,Do you ever scroll through your own old posts?,,3,Online_Life,,A,3_18_A,A. Yeah—it’s like a time machine to better days,4,2025-08-05T18:18:50.563111
851f2107-8297-461a-aa1a-9094807906fe,3_25,What’s your relationship with deleting posts?,,3,Online_Life,,B,3_25_B,B. Delete spree—no one’s safe,4,2025-08-13T18:18:50.563114
851f2107-8297-461a-aa1a-9094807906fe,3_19,When you see people’s happy posts…,,3,Online_Life,,OTHER,3_19_OTHER,Also this:,5,2025-08-16T18:18:50.563117
851f2107-8297-461a-aa1a-9094807906fe,3_20,What’s your energy when watching a friend go viral?,,3,Online_Life,,D,3_20_D,D. Saving receipts for future roast battles,5,2025-08-25T18:18:50.563120
851f2107-8297-461a-aa1a-9094807906fe,3_24,"How do you know you’ve emotionally graduated from a trend, with honors?",,3,Online_Life,,A,3_24_A,A. When you scroll past it like it’s your ex in the hallway,5,2025-08-22T18:18:50.563123
851f2107-8297-461a-aa1a-9094807906fe,3_27,When you don’t post for a while…,,3,Online_Life,,OTHER,3_27_OTHER,Or maybe this is what’s real for me:,5,2025-08-30T18:18:50.563126
851f2107-8297-461a-aa1a-9094807906fe,3_21,What’s your birthday vibe online?,,3,Online_Life,,B,3_21_B,"B. No pics, no proof. Did it even happen?",6,2025-08-08T18:18:50.563129
851f2107-8297-461a-aa1a-9094807906fe,3_22,How do you feel when your birthday gets posted online by the platform (or others)?,,3,Online_Life,,C,3_22_C,"C. I like the attention, not gonna lie",6,2025-08-03T18:18:50.563132
851f2107-8297-461a-aa1a-9094807906fe,3_23,"When people post birthday edits on TikTok, do you ever feel weird about your own?",,3,Online_Life,,C,3_23_C,"C. It’s cool for them, not for me",6,2025-08-22T18:18:50.563135
851f2107-8297-461a-aa1a-9094807906fe,4_1,"No dress code, no shade. Style isn’t just what you wear—it’s a way to say “this is me” without talking.  What’s your dream outfit if no one could judge?",,4,Pinky,,A,4_1_A,"A. Something sparkly, soft, or just super extra.",1,2025-08-06T18:18:50.563138
851f2107-8297-461a-aa1a-9094807906fe,4_3,What color feels like “you” today?,,4,Pinky,,B,4_3_B,"B. Sky blue — chill, dreamy, floaty",1,2025-08-18T18:18:50.563141
851f2107-8297-461a-aa1a-9094807906fe,4_5,What’s your favorite kind of quiet?,,4,Pinky,,D,4_5_D,D. A shared silence with someone who gets you,1,2025-08-24T18:18:50.563147
851f2107-8297-461a-aa1a-9094807906fe,4_8,What’s a red flag you’d walk past with sunglasses on?,,4,Pinky,,A,4_8_A,A. Emotionally unavailable but tall,1,2025-08-24T18:18:50.563150
851f2107-8297-461a-aa1a-9094807906fe,4_9,What’s your personal theme song when you enter a room?,,4,Pinky,,OTHER,4_9_OTHER,Other,1,2025-08-18T18:18:50.563153
851f2107-8297-461a-aa1a-9094807906fe,4_2,"Lip gloss, mascara, or blush—you only get one?",,4,Pinky,,OTHER,4_2_OTHER,Other,2,2025-07-31T18:18:50.563156
